cell_label,subclass,supertype,class,neurotransmitter,parcellation_structure,parcellation_substructure,parcellation_division
1018093344101570366-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570594-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570684-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570687,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570709-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570742,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830558,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840161-4,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840601-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100970146-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700117-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980066-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700502-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100980534-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101720115-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101720268-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101720328-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680768,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101120304-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101850189-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101120505-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101850384-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101120736,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101130332-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101700067-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101270376-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101270554-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344100840660-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101410496-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101420144-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344100680419-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680507-4,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680574-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560201-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560228-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560236-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560277-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560584-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100820201-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570419-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830095-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570631-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830335-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830351-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830408-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830485-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830580-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830665,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840638-2,222 PB Evx2 Glut,0915 PB Evx2 Glut_2,23 P Glut,Glut,PB,PB-unassigned,P
1018093344100970121-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700159-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700206-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980061-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980082-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700590-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101710097-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100990198-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100990397-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101850034-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101850078-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101120787-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101130177-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101130243-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101270585-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101270208-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101720063-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680349-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680352-4,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680401-4,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680504-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680605-3,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101410525-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101420059-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101420417,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101700172-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680378-4,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680381-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680766,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560413-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560430-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560574-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100820317-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100820322-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570330-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570388-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830100-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570537-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570678-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830423-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830450-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830662,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830675,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840632-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840651-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100840697,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100530509-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101410556-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344100970126,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700410-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100980108-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980219-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980307-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710199-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710401-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100990064-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101720205,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101270117-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101120356-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101120756-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101130136-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344100970549-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101700310-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100980019-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700442-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980138-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101270516-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101270730-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101270798-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101270849-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344100530653,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101420584-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101700213-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100670096-4,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101700482-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100670126-4,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344201850137,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100680121,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100680721,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101550565-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560226-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560293-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560305-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560315-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560428-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101560604-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100820289-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100820451-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570423-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570491-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830130-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830141-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830203-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830537-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101700438-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101710136-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710290-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710340-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710350-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101710517-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101720072,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101720411-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101120043-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101850264-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101120523-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101120742-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344101120854,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,DTN,DTN,P
1018093344100530587-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101700413-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344101700488-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980141-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830563,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100530657,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100980057-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980063,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980100-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980246-3,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100980410-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100680577-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101580467-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570397-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570471,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344101570483,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100830087-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,PB-unassigned,P
1018093344100530595-1,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,PB,KF,P
1018093344100990303-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101560338-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570667,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100840297-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101120066-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101120200-2,327 Oligo NN,1184 MOL NN_4,31 OPC-Oligo,,LDT,LDT,P
1018093344101120636-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101120688-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101420347-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101420556-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101700021-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990183-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101270074-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101270126-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101270415-3,331 Peri NN,1191 Peri NN_1,33 Vascular,,DTN,DTN,P
1018093344101270691-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101270783-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344100530635,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344100530671,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344101420349-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101420536-2,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,LDT,LDT,P
1018093344101420549-1,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,LDT,LDT,P
1018093344101420605-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344201430229-1,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,LDT,LDT,P
1018093344100670134-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344201700090,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344201700174-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344201720124,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100670566-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680162-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344100990185-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680411-3,333 Endo NN,1193 Endo NN_1,33 Vascular,,PB,PB-unassigned,P
1018093344100680531-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680650-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680730,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101270158-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101560323,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101560378-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101560383-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100820530-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570449,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100830154-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570574-1,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570638,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570672-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101570693-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100830343-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100830364-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100830375-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100830486-3,333 Endo NN,1193 Endo NN_1,33 Vascular,,PB,PB-unassigned,P
1018093344100840331-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100840570-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101120318,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101420491-1,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,LDT,LDT,P
1018093344101420507-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344200980291-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101420601-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,LDT,LDT,P
1018093344101700369-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101700379-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344100980078-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101710040,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101710144-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101710373-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101710434-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680041-2,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PB,KF,P
1018093344101710459-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101710577-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101720086-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990304,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990380-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101720269-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990457-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990479-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100990591-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344100680746,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101280221-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,DTN,DTN,P
1018093344101560530-1,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,PB-unassigned,P
1018093344101850099-2,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344101850116-3,318 Astro-NT NN,1160 Astro-NT NN_2,30 Astro-Epen,,PB,KF,P
1018093344101850259-2,318 Astro-NT NN,1159 Astro-NT NN_1,30 Astro-Epen,,PB,KF,P
